Id,ic50_Omicron
1,79.5020859581222
2,91.7746001845061
3,116.01568539628
4,94.7083428877198
5,122.302067453727
6,62.4389282383944
7,85.8901553740516
8,85.7046892224932
9,89.024177414172
10,126.055087216065
11,130.34904615677
12,118.092965990506
13,142.762732451995
14,60.7794698011603
15,83.7386211758335
16,79.1909466148679
17,72.6629459323819
18,58.9926698372867
19,59.4184811156913
20,110.902282412648
21,89.8376180982214
22,53.7356825050695
23,56.6562821821777
24,31.6038895875228
25,111.160785775292
26,126.109539441031
27,48.7390779538824
28,118.947691574154
29,123.419852859999
30,84.3694316603092
31,79.7188648806216
32,46.3677406694865
33,32.9251024794309
34,110.242790172924
35,91.3734443651797
36,36.9731344137437
37,71.7575408896042
38,48.7010721527705
39,120.126723053874
40,78.8227996807098
41,82.5352081989869
42,105.841191801048
43,89.4679150305906
44,115.572625222355
45,87.1777516549228
46,59.9464850499821
47,68.7379586511679
48,160.036753434635
49,52.2704281712622
50,144.179762634557
51,42.4878535154612
52,72.0664927611819
53,77.3908024097561
54,70.3444251292387
55,68.962417368292
56,69.2867162482608
57,89.5778928492517
58,154.558247991507
59,51.1603619457093
60,81.7085530660531
61,105.438726014005
62,67.0575838180308
63,17.4686747047045
64,86.4147824237366
65,44.2416013781643
66,139.76183690099
67,15.6975785762762
68,63.9242002405937
69,58.0528223730821
70,105.320143959204
71,179.914021165168
72,132.965915284491
73,116.902105386639
74,71.7222736059633
75,81.2247211060801
76,63.6598493439368
77,55.9902434573216
78,116.645789714843
79,98.8627226246362
80,108.140449560826
81,50.5275249852285
82,56.3121339800019
83,72.1596329754244
84,67.7478719099227
85,73.0943501789746
86,78.4738577929244
87,57.5838035112437
88,80.9693552058424
89,78.9620159139659
90,75.4136245529238
91,34.0605713798106
92,107.667744494796
93,84.1946453134725
94,113.874146867538
95,105.585312457119
96,81.1925996857004
97,109.061499729654
98,117.962430911566
99,126.718716889087
100,70.1819308767057
101,123.49905300688
102,131.812704887108
103,64.6229707833738
104,61.0291737586535
105,103.704428165601
106,68.7374197498829
107,90.1076554358603
108,120.320705859264
109,36.7231911917693
110,51.0236828981297
111,100.540009094049
112,83.0844400239262
113,119.506095912121
114,127.332689214495
115,80.5527533123773
116,61.0770704605851
117,102.669670658511
118,114.617714215877
119,133.862362566423
120,56.0506219491185
121,67.5549968765871
122,72.5541659678587
123,67.2774234239523
124,108.2918576699
125,63.1490961515011
126,39.2992947909827
127,115.596436394413
128,133.013421299835
129,125.277801816911
130,114.641569319278
131,143.40588593572
132,107.834732163213
133,92.6704369678256
134,72.2205803971466
135,116.296671763631
136,113.814422955165
137,106.452152894515
138,60.5915680768048
139,48.2695314410973
140,111.932156083666
141,79.9891122190322
142,145.513612370218
143,105.021724241162
144,89.7750972947184
145,105.029343925228
146,158.794170057143
147,58.2699771087756
148,102.03914292746
149,65.2831064126772
150,64.4970711404374
151,77.8342807030706
152,48.0100911187422
153,92.7981975978126
154,113.32512754086
155,84.9742982253381
156,103.863465403965
157,114.175152812455
158,41.8354569739851
159,136.614642507809
160,83.3976635050381
161,121.701591018568
162,134.078549921066
163,77.6513754523781
164,127.186524715755
165,116.080373129899
166,38.5109447625908
167,96.4647184860667
168,95.9274304426499
169,81.8972818702217
170,119.379461585637
171,70.9241749036894
172,75.0302234912425
173,77.2499872677845
174,111.867597987288
175,103.683141395763
176,106.170185328345
177,140.7501243531
178,100.934894254273
179,102.669790483038
180,65.0461403355467
181,87.5072809615615
182,96.9079110920712
183,61.3736906474018
184,85.1686238983955
185,117.925178898373
186,38.3728399379534
187,51.3657912634506
188,115.702240865803
189,135.840997243186
190,117.667435637392
191,86.7906662851226
192,63.6784534238467
193,129.361981650269
194,121.743024304604
195,145.632159664392
196,149.46358556778
197,92.2200167448472
198,103.874973777736
199,91.1888184400349
200,103.057191659273
201,25.4441167917741
202,99.7980506670359
203,107.527616857947
204,56.8039661580998
205,61.6087828082472
206,100.776627372625
207,25.5249217590384
208,117.580977936481
209,12.6012503527245
210,104.363174734869
211,72.217025904162
212,99.4485742174629
213,135.417592237175
214,131.312516996458
215,175.352986624132
216,128.249838291362
217,120.60004503502
218,75.8640613321772
219,105.823499742783
220,43.3253820693209
221,127.695415714647
222,111.283795130827
223,75.3528409705111
224,44.6962838143936
225,106.474873826156
226,83.6709141111306
227,48.411612766372
228,125.315604346839
229,56.9788616609469
230,78.3327535110198
231,60.9859837044542
232,104.797054334752
233,67.6214163378822
234,52.3193990897689
235,90.7068628561111
236,132.591297835793
237,88.456348618155
238,55.2402995767412
239,77.1533747720799
240,118.720816642458
241,12.7468109984351
242,79.0964947024107
243,69.7013513072336
244,89.0373170918798
245,101.665400502879
246,24.656384401984
247,135.041182432726
248,57.122522443455
249,74.8834508703856
250,103.466446457871
251,129.876816781669
252,94.7781787089955
253,52.8790916246497
254,61.1594079783568
255,116.709109930824
256,127.447891586917
257,75.6880983679084
258,63.8319717266696
259,46.2556091641764
260,122.122434885065
261,27.1725302253091
262,114.449419941446
263,53.8998054070529
264,80.7525330874453
265,113.187208346601
266,96.1420425734765
267,92.2110209078443
268,69.1302200745794
269,119.679999662956
270,77.5308967872627
271,76.9356948926143
272,112.629995825819
273,89.7295434234656
274,32.7318104817421
275,73.1508887159183
276,63.062828136518
277,97.5689391035275
278,105.04851723575
279,50.5739152005741
280,41.1037503110921
281,145.015695495208
282,26.380454609926
283,119.474948744429
284,33.9239040357986
285,66.0780351995249
286,87.6046255153461
287,105.817299432426
288,110.973016565608
289,69.00835774424
290,118.469146795802
291,88.0614339691981
292,127.361744844977
293,111.946051863833
294,87.222683728649
295,78.4922768514991
296,87.2349996195277
297,82.2414977793796
298,55.3828039863957
299,84.8020699925453
300,132.488571992382
301,112.968208110429
302,67.5554209031932
303,81.2889644418329
304,100.505682017901
305,101.426946818098
306,86.0664204855002
307,106.669208623607
308,112.997763332243
309,135.956941166852
310,35.4232565581681
311,88.6076280561118
312,84.7446345340476
313,120.399455130053
314,50.5355161853153
315,85.7666415574464
316,105.143627258733
317,85.0564215759588
318,117.773987323652
319,130.429469429547
320,53.2883774995463
321,157.724018592651
322,23.8282944455312
323,117.650880027146
324,57.0009837063169
325,114.120025932783
326,135.401835137751
327,139.159606373786
328,145.920664118802
329,153.828342983996
330,50.3220385710411
331,125.517078194667
332,73.9373173497422
333,90.9122108555788
334,115.112962674112
335,46.5028271937443
336,50.6352350318765
337,85.7684147936312
338,50.8698723803563
339,96.9023166291904
340,75.9972885905408
341,80.2043928522437
342,81.9108895643531
343,142.842954543067
344,81.2015366860555
345,63.1633626882816
346,51.3747970794234
347,63.5913833573217
348,40.0296585943138
349,79.3641722938213
350,46.7316580800001
351,69.5538351502054
352,78.4857669898277
353,32.4457737421959
354,58.9423609177725
355,58.7232930371485
356,108.338435399789
357,119.617327278101
358,121.018873533643
359,67.1013234530636
360,82.4564095434351
361,102.735283699393
362,93.3309522652397
363,97.9013873633411
364,87.0288250523543
365,78.3121476122169
366,68.4578708900684
367,15.9752047903458
368,45.8955747311584
369,59.021254997702
370,91.6584279725886
371,58.5641025559779
372,119.47566135685
373,66.3252681241314
374,118.544318782213
375,68.7901428432266
376,46.7802352276466
377,112.410756216414
378,72.3479771609767
379,123.537186804833
380,63.3301083595102
381,115.124043256671
382,91.1264715271464
383,43.4829036933408
384,139.987283343706
385,58.8698613914055
386,56.2592654127869
387,85.4832054653734
388,60.8810883252377
389,58.7377998095273
390,179.656911033354
391,81.7945494375841
392,122.840501526502
393,30.0764230728596
394,124.404252302874
395,121.978191925517
396,52.4380201093533
397,106.404446464175
398,73.9101081921657
399,53.426382272991
400,77.5393247800652
401,77.7021360259924
402,27.875700821317
403,74.8940217209749
404,92.4941356931751
405,146.704820734987
406,69.7137055509406
407,56.523188982574
408,122.983154895542
409,76.0982756215586
410,52.9246913657976
411,77.2946691000203
412,60.9348004186526
413,88.9883502315593
414,66.0060376215422
415,68.3538117272467
416,86.18974034029
417,75.7341153356088
418,44.5807442777295
419,124.04972584197
420,92.5597529072385
421,41.1272002770034
422,50.3788612324239
423,76.3617410991692
424,98.1351568645803
425,140.441142632372
426,70.5542153434009
427,4.16989178327378
428,55.2949313016281
429,127.431105449345
430,138.190880210879
431,94.1212754279518
432,105.769286359537
433,74.8121112190088
434,73.571104202646
435,132.590655782277
436,104.749952341833
437,127.343112571382
438,26.972756813038
439,98.4130069996174
440,95.4204362474228
441,101.485777234679
442,116.242972981925
443,123.879390641801
444,72.3549656028402
445,46.1614666721835
446,63.7211009590079
447,28.2368671783459
448,56.2347258211252
449,26.1083069226667
450,41.9015998394898
451,53.3466497534489
452,184.886079631592
453,88.7712533880741
454,50.5931880653549
455,92.8979046981482
456,147.410796732513
457,27.1375607950884
458,62.5219667568522
459,61.8596911398942
460,112.532110156323
461,52.836822965963
462,113.820572366673
463,33.2142593245241
464,89.6111729899615
465,97.4787910259892
466,118.978728483414
467,138.694853768773
468,108.291199841086
469,93.1863898666269
470,106.969895864602
471,121.559721918454
472,81.252710498923
473,83.8690807913296
474,104.572389866617
475,118.438350019488
476,69.4569386805047
477,54.4197608938735
478,39.1584871093313
479,67.303064124075
